field_key,base_field_key,is_disambiguated,canonical_field_key,canonical_note,alias_note,ui_section,ui_label,entity,data_type,unit_format,required,user_editable,derived,schema.table,column
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Operations > Operating Expenses,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Valuation > Sales Comparables,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Valuation > Income Approach,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Property > MF Property Details,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Valuation > Cost Approach,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Property > Rent Roll,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Property > Floor Plan Matrix,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Operations > Turns,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Valuation > AI Suggestions,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Project > Profile,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_category__updated_at,updated_at,True,opex_category__updated_at,,,Valuation > Reconciliation,,opex_category,datetime,,False,False,False,core_unit_cost_category,updated_at
opex_id,opex_id,False,opex_id,,,Operations > Operating Expenses,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,opex_id
opex_per_unit,opex_per_unit,False,opex_per_unit,,,,,project,string,,conditional,conditional,False,tbl_project,opex_per_unit
other_cost,other_cost,False,other_cost,,,Operations > Turns,,turn,currency,,conditional,conditional,False,tbl_multifamily_turn,other_cost
other_income_total,other_income_total,False,other_income_total,,,,,project,string,,conditional,conditional,False,tbl_project,other_income_total
other_operating,other_operating,False,other_operating,,,Operations > Operating Expenses,Other Operating Expenses,operating_expense,decimal,,True,True,False,tbl_operating_expenses,annual_amount
ownership_type,ownership_type,False,ownership_type,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,ownership_type
painting_cost,painting_cost,False,painting_cost,,,Operations > Turns,,turn,currency,,conditional,conditional,False,tbl_multifamily_turn,painting_cost
parcel_id,parcel_id,False,parcel_id,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,parcel_id
parent_id,parent_id,False,parent_id,,,Operations > Operating Expenses,,opex_category,integer,,conditional,conditional,False,core_unit_cost_category,parent_id
parking_income,parking_income,False,parking_income,,,,,project,string,,conditional,conditional,False,tbl_project,parking_income
parking_rent_monthly,parking_rent_monthly,False,parking_rent_monthly,,,Property > Rent Roll,,lease,currency,USD/mo,conditional,conditional,False,tbl_multifamily_lease,parking_rent_monthly
parking_type,parking_type,False,parking_type,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,parking_type
payment_frequency,payment_frequency,False,payment_frequency,,,Operations > Operating Expenses,,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,payment_frequency
payroll,payroll,False,payroll,,,,,project,string,,conditional,conditional,False,tbl_project,payroll
pest_control,pest_control,False,pest_control,,,Operations > Operating Expenses,Pest Control,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
pet_income,pet_income,False,pet_income,,,,,project,string,,conditional,conditional,False,tbl_project,pet_income
pet_rent_monthly,pet_rent_monthly,False,pet_rent_monthly,,,Property > Rent Roll,,lease,currency,USD/mo,conditional,conditional,False,tbl_multifamily_lease,pet_rent_monthly
phone_internet,phone_internet,False,phone_internet,,,Operations > Operating Expenses,Phone & Internet,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
physical_curable,physical_curable,False,physical_curable,,,Valuation > Cost Approach,,cost_approach,decimal,,conditional,conditional,False,tbl_cost_approach,physical_curable
physical_incurable_long,physical_incurable_long,False,physical_incurable_long,,,Valuation > Cost Approach,,cost_approach,decimal,,conditional,conditional,False,tbl_cost_approach,physical_incurable_long
physical_incurable_short,physical_incurable_short,False,physical_incurable_short,,,Valuation > Cost Approach,,cost_approach,decimal,,conditional,conditional,False,tbl_cost_approach,physical_incurable_short
physical_vacancy_pct,physical_vacancy_pct,False,physical_vacancy_pct,,,,,project,string,,conditional,conditional,False,tbl_project,physical_vacancy_pct
planning_efficiency,planning_efficiency,False,planning_efficiency,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,planning_efficiency
plumbing_service,plumbing_service,False,plumbing_service,,,Operations > Operating Expenses,Plumbing Service,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
pool_amenity_service,pool_amenity_service,False,pool_amenity_service,,,Operations > Operating Expenses,Pool & Amenity Service,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
price_range_high,price_range_high,False,price_range_high,,,Project > Profile,,project,currency,,conditional,conditional,False,tbl_project,price_range_high
price_range_low,price_range_low,False,price_range_low,,,Project > Profile,,project,currency,,conditional,conditional,False,tbl_project,price_range_low
primary_city,primary_city,False,primary_city,,,Project > Profile,,msa,string,,conditional,conditional,False,tbl_msa,primary_city
professional_fees,professional_fees,False,professional_fees,,,Operations > Operating Expenses,Professional Fees,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
proforma_egi,proforma_egi,False,proforma_egi,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,proforma_egi
proforma_gpi,proforma_gpi,False,proforma_gpi,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,proforma_gpi
proforma_gpr,proforma_gpr,False,proforma_gpr,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,proforma_gpr
proforma_noi,proforma_noi,False,proforma_noi,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,proforma_noi
proforma_opex,proforma_opex,False,proforma_opex,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,proforma_opex
proforma_other_income,proforma_other_income,False,proforma_other_income,,,Project > Profile,,project,currency,,conditional,conditional,False,tbl_project,proforma_other_income
proforma_rent,proforma_rent,False,proforma_rent,,,Property > Rent Roll,Proforma Rent,,string,,conditional,conditional,True,,
proforma_rent_per_sf,proforma_rent_per_sf,False,proforma_rent_per_sf,,,Property > Rent Roll,Proforma $/SF,,string,,conditional,conditional,True,,
proforma_vacancy_rate,proforma_vacancy_rate,False,proforma_vacancy_rate,,,Project > Profile,,project,percent,,conditional,conditional,False,tbl_project,proforma_vacancy_rate
project__administrative,administrative,True,project__administrative,,,Operations > Operating Expenses,Administrative,project,decimal,,False,True,False,tbl_project,administrative
project__assessed_value,assessed_value,True,project__assessed_value,,,Property > MF Property Details,,project,currency,,conditional,conditional,False,tbl_project,assessed_value
project__assessed_value,assessed_value,True,project__assessed_value,,,Project > Profile,,project,currency,,conditional,conditional,False,tbl_project,assessed_value
project__avg_unit_sf,avg_unit_sf,True,project__avg_unit_sf,,,Property > MF Property Details,,project,decimal,sf,conditional,conditional,False,tbl_project,avg_unit_sf
project__city,city,True,project__city,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,city
project__city,city,True,project__city,,,Valuation > Sales Comparables,,project,string,,conditional,conditional,False,tbl_project,city
project__created_at,created_at,True,project__created_at,,,Valuation > Cap Rate Comps,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Valuation > Sales Comparables,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Operations > Operating Expenses,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Valuation > Income Approach,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Property > MF Property Details,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Valuation > Cost Approach,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Valuation > Reconciliation,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Property > Rent Roll,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Property > Floor Plan Matrix,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Operations > Turns,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Valuation > AI Suggestions,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Project > Profile,,project,datetime,,False,False,False,tbl_project,created_at
project__created_at,created_at,True,project__created_at,,,Valuation > Adjustments,,project,datetime,,False,False,False,tbl_project,created_at
project__is_active,is_active,True,project__is_active,,,Project > Profile,,project,boolean,,conditional,conditional,False,tbl_project,is_active
project__is_active,is_active,True,project__is_active,,,Property > Comparable Rentals,,project,boolean,,conditional,conditional,False,tbl_project,is_active
project__is_active,is_active,True,project__is_active,,,Operations > Operating Expenses,,project,boolean,,conditional,conditional,False,tbl_project,is_active
project__msa_id,msa_id,True,project__msa_id,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,msa_id
project__parking_ratio,parking_ratio,True,project__parking_ratio,,,Property > MF Property Details,,project,decimal,,conditional,conditional,False,tbl_project,parking_ratio
project__parking_spaces_total,parking_spaces_total,True,property__parking_spaces_total,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,Legacy project rollup / boundary leak. Canonicalized to property__parking_spaces_total for MF property scope.,Property > MF Property Details,,project,integer,,conditional,conditional,False,tbl_project,parking_spaces_total
project__price_per_sf,price_per_sf,True,project__price_per_sf,,,Valuation > Sales Comparables,,project,currency,USD/sf,conditional,conditional,False,tbl_project,price_per_sf
project__price_per_sf,price_per_sf,True,project__price_per_sf,,,Project > Profile,,project,currency,USD/sf,conditional,conditional,False,tbl_project,price_per_sf
project__price_per_unit,price_per_unit,True,project__price_per_unit,,,Valuation > Sales Comparables,,project,currency,USD/unit,conditional,conditional,False,tbl_project,price_per_unit
project__price_per_unit,price_per_unit,True,project__price_per_unit,,,Project > Profile,,project,currency,USD/unit,conditional,conditional,False,tbl_project,price_per_unit
project__project_id,project_id,True,project__project_id,,,Valuation > Sales Comparables,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Operations > Operating Expenses,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Valuation > Income Approach,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Valuation > Cost Approach,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Property > MF Property Details,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Property > Rent Roll,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Property > Floor Plan Matrix,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__project_id,project_id,True,project__project_id,,,Valuation > Reconciliation,,project,integer,,conditional,conditional,False,tbl_project,project_id
project__property_class,property_class,True,project__property_class,,,Property > MF Property Details,,project,string,,conditional,conditional,False,tbl_project,property_class
project__property_class,property_class,True,project__property_class,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,property_class
project__property_insurance,property_insurance,True,project__property_insurance,,,Operations > Operating Expenses,Property Insurance,project,currency,,False,True,False,tbl_project,property_insurance
project__property_subtype,property_subtype,True,project__property_subtype,,,Property > MF Property Details,,project,string,,conditional,conditional,False,tbl_project,property_subtype
project__property_subtype,property_subtype,True,project__property_subtype,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,property_subtype
project__repairs_maintenance,repairs_maintenance,True,project__repairs_maintenance,,,Operations > Operating Expenses,Repairs & Maintenance,project,decimal,,True,True,False,tbl_project,repairs_maintenance
project__state,state,True,project__state,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,state
project__state,state,True,project__state,,,Valuation > Sales Comparables,,project,string,,conditional,conditional,False,tbl_project,state
project__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,Legacy project rollup / boundary leak. Canonicalized to property__total_units for MF property scope.,Property > MF Property Details,,project,integer,units,conditional,conditional,False,tbl_project,total_units
project__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,Legacy project rollup / boundary leak. Canonicalized to property__total_units for MF property scope.,Property > Floor Plan Matrix,,project,integer,units,conditional,conditional,False,tbl_project,total_units
project__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,Legacy project rollup / boundary leak. Canonicalized to property__total_units for MF property scope.,Property > Comparable Rentals,,project,integer,units,conditional,conditional,False,tbl_project,total_units
project__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,Legacy project rollup / boundary leak. Canonicalized to property__total_units for MF property scope.,Project > Profile,,project,integer,units,conditional,conditional,False,tbl_project,total_units
project__updated_at,updated_at,True,project__updated_at,,,Operations > Operating Expenses,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Valuation > Sales Comparables,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Valuation > Income Approach,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Property > MF Property Details,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Valuation > Cost Approach,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Property > Rent Roll,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Property > Floor Plan Matrix,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Operations > Turns,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Valuation > AI Suggestions,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Project > Profile,,project,datetime,,False,False,False,tbl_project,updated_at
project__updated_at,updated_at,True,project__updated_at,,,Valuation > Reconciliation,,project,datetime,,False,False,False,tbl_project,updated_at
project__year_built,year_built,True,project__year_built,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,year_built
project__year_built,year_built,True,project__year_built,,,Property > MF Property Details,,project,integer,,conditional,conditional,False,tbl_project,year_built
project__year_built,year_built,True,project__year_built,,,Property > Comparable Rentals,,project,integer,,conditional,conditional,False,tbl_project,year_built
project__year_built,year_built,True,project__year_built,,,Valuation > Sales Comparables,,project,integer,,conditional,conditional,False,tbl_project,year_built
project__year_renovated,year_renovated,True,project__year_renovated,,,Property > MF Property Details,,project,integer,,conditional,conditional,False,tbl_project,year_renovated
project_address,project_address,False,project_address,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,project_address
project_name,project_name,False,project_name,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,project_name
project_number,project_number,False,project_number,,,Project > Profile,,,string,,conditional,conditional,False,,
project_status,project_status,False,project_status,,,Project > Profile,,,string,,conditional,conditional,False,,
project_type,project_type,False,project_type,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,project_type
project_type_code,project_type_code,False,project_type_code,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,project_type_code
property__assessed_value,assessed_value,True,property__assessed_value,,,Property > MF Property Details,,property,currency,,conditional,conditional,False,tbl_multifamily_property,assessed_value
property__assessed_value,assessed_value,True,property__assessed_value,,,Project > Profile,,property,currency,,conditional,conditional,False,tbl_multifamily_property,assessed_value
property__avg_unit_sf,avg_unit_sf,True,property__avg_unit_sf,,,Property > MF Property Details,,property,decimal,sf,conditional,conditional,False,tbl_multifamily_property,avg_unit_sf
property__created_at,created_at,True,property__created_at,,,Valuation > Cap Rate Comps,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Valuation > Sales Comparables,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Operations > Operating Expenses,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Valuation > Income Approach,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Property > MF Property Details,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Valuation > Cost Approach,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Valuation > Reconciliation,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Property > Rent Roll,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Property > Floor Plan Matrix,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Operations > Turns,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Valuation > AI Suggestions,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Project > Profile,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__created_at,created_at,True,property__created_at,,,Valuation > Adjustments,,property,datetime,,False,False,False,tbl_multifamily_property,created_at
property__parking_ratio,parking_ratio,True,property__parking_ratio,,,Property > MF Property Details,,property,decimal,,conditional,conditional,False,tbl_multifamily_property,parking_ratio
property__parking_spaces_total,parking_spaces_total,True,project__parking_spaces_total,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,parking_spaces_total
property__project_id,project_id,True,property__project_id,,,Valuation > Sales Comparables,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Operations > Operating Expenses,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Valuation > Income Approach,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Valuation > Cost Approach,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Property > Rent Roll,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Property > Floor Plan Matrix,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Project > Profile,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__project_id,project_id,True,property__project_id,,,Valuation > Reconciliation,,property,integer,,conditional,conditional,False,tbl_multifamily_property,project_id
property__property_class,property_class,True,property__property_class,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_class
property__property_class,property_class,True,property__property_class,,,Project > Profile,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_class
property__property_name,property_name,True,property__property_name,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_name
property__property_name,property_name,True,property__property_name,,,Property > Comparable Rentals,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_name
property__property_name,property_name,True,property__property_name,,,Valuation > Sales Comparables,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_name
property__property_subtype,property_subtype,True,property__property_subtype,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_subtype
property__property_subtype,property_subtype,True,property__property_subtype,,,Project > Profile,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_subtype
property__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,,Property > MF Property Details,,property,integer,units,conditional,conditional,False,tbl_multifamily_property,total_units
property__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,,Property > Floor Plan Matrix,,property,integer,units,conditional,conditional,False,tbl_multifamily_property,total_units
property__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,,Property > Comparable Rentals,,property,integer,units,conditional,conditional,False,tbl_multifamily_property,total_units
property__total_units,total_units,True,property__total_units,MF source of truth lives on tbl_multifamily_property; project-level total is a legacy rollup.,,Project > Profile,,property,integer,units,conditional,conditional,False,tbl_multifamily_property,total_units
property__updated_at,updated_at,True,property__updated_at,,,Operations > Operating Expenses,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Valuation > Sales Comparables,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Valuation > Income Approach,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Property > MF Property Details,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Valuation > Cost Approach,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Property > Rent Roll,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Property > Floor Plan Matrix,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Operations > Turns,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Valuation > AI Suggestions,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Project > Profile,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__updated_at,updated_at,True,property__updated_at,,,Valuation > Reconciliation,,property,datetime,,False,False,False,tbl_multifamily_property,updated_at
property__year_built,year_built,True,property__year_built,,,Project > Profile,,property,integer,,conditional,conditional,False,tbl_multifamily_property,year_built
property__year_built,year_built,True,property__year_built,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,year_built
property__year_built,year_built,True,property__year_built,,,Property > Comparable Rentals,,property,integer,,conditional,conditional,False,tbl_multifamily_property,year_built
property__year_built,year_built,True,property__year_built,,,Valuation > Sales Comparables,,property,integer,,conditional,conditional,False,tbl_multifamily_property,year_built
property__year_renovated,year_renovated,True,property__year_renovated,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,year_renovated
property_address,property_address,False,property_address,,,Valuation > Cap Rate Comps,,cap_rate_comp,string,,conditional,conditional,False,tbl_cap_rate_comps,property_address
property_management,property_management,False,property_management,,,Operations > Operating Expenses,Property Management,operating_expense,percent,ratio_0_1,True,True,False,tbl_operating_expenses,annual_amount
property_status,property_status,False,property_status,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,property_status
property_tax_rate,property_tax_rate,False,property_tax_rate,,,Property > MF Property Details,,property,currency,,conditional,conditional,False,tbl_multifamily_property,property_tax_rate
property_taxes,property_taxes,False,property_taxes,,,Operations > Operating Expenses,Property Taxes,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
real_estate_taxes,real_estate_taxes,False,real_estate_taxes,,,,,project,string,,conditional,conditional,False,tbl_project,real_estate_taxes
reconciliation_id,reconciliation_id,False,reconciliation_id,,,Valuation > Reconciliation,,valuation_reconciliation,integer,,conditional,conditional,False,tbl_valuation_reconciliation,reconciliation_id
reconciliation_narrative,reconciliation_narrative,False,reconciliation_narrative,,,Valuation > Reconciliation,,valuation_reconciliation,string,,conditional,conditional,False,tbl_valuation_reconciliation,reconciliation_narrative
recovery_rate,recovery_rate,False,recovery_rate,,,Operations > Operating Expenses,,operating_expense,percent,,conditional,conditional,False,tbl_operating_expenses,recovery_rate
renovation_cost,renovation_cost,False,renovation_cost,,,Property > Rent Roll,,unit,currency,,conditional,conditional,False,tbl_multifamily_unit,renovation_cost
renovation_date,renovation_date,False,renovation_date,,,Property > Rent Roll,,unit,date,,conditional,conditional,False,tbl_multifamily_unit,renovation_date
renovation_status,renovation_status,False,renovation_status,,,Property > Rent Roll,,unit,string,,conditional,conditional,False,tbl_multifamily_unit,renovation_status
rent_control_exempt,rent_control_exempt,False,rent_control_exempt,,,Property > MF Property Details,,property,boolean,,conditional,conditional,False,tbl_multifamily_property,rent_control_exempt
rent_control_ordinance,rent_control_ordinance,False,rent_control_ordinance,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,rent_control_ordinance
rent_per_sf,rent_per_sf,False,rent_per_sf,,,Property > Rent Roll,Rent/SF,,string,,conditional,conditional,True,,
rentable_units,rentable_units,False,rentable_units,,,Property > MF Property Details,,property,currency,,conditional,conditional,False,tbl_multifamily_property,rentable_units
replacement_reserves,replacement_reserves,False,replacement_reserves,,,,,project,string,,conditional,conditional,False,tbl_project,replacement_reserves
reserves_capex,reserves_capex,False,reserves_capex,,,Operations > Operating Expenses,Replacement Reserves,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
resident_name,resident_name,False,resident_name,,,Property > Rent Roll,,lease,string,,conditional,conditional,False,tbl_multifamily_lease,resident_name
rubs_recovery_pct,rubs_recovery_pct,False,rubs_recovery_pct,,,Property > MF Property Details,,property,percent,,conditional,conditional,False,tbl_multifamily_property,rubs_recovery_pct
sales_comp__city,city,True,sales_comp__city,,,Project > Profile,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,city
sales_comp__city,city,True,sales_comp__city,,,Valuation > Sales Comparables,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,city
sales_comp__comparable_id,comparable_id,True,sales_comp__comparable_id,,,Valuation > Adjustments,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,comparable_id
sales_comp__comparable_id,comparable_id,True,sales_comp__comparable_id,,,Valuation > AI Suggestions,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,comparable_id
sales_comp__comparable_id,comparable_id,True,sales_comp__comparable_id,,,Property > Comparable Rentals,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,comparable_id
sales_comp__comparable_id,comparable_id,True,sales_comp__comparable_id,,,Valuation > Sales Comparables,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,comparable_id
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > Cap Rate Comps,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > Sales Comparables,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Operations > Operating Expenses,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > Income Approach,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Property > MF Property Details,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > Cost Approach,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
